w0,w1,w2,w3,w4,p0,p1,p2,p3,p4,y0,y1,y2,y3,y4
0.8260869565217391,1.608695652173913,0.6086956521739131,0.6521739130434783,0.13043478260869565,0.037037037037037035,0.14814814814814814,0.42592592592592593,0.25925925925925924,1.0,0.0,0.0,1.0,0.0,1.0
0.3333333333333333,0.6060606060606061,0.5151515151515151,0.21212121212121213,1.0909090909090908,0.32608695652173914,1.0,0.14130434782608695,0.8043478260869565,0.30434782608695654,0.0,1.0,0.0,1.0,0.0
1.3636363636363635,1.2727272727272727,0.5454545454545454,1.0,0.45454545454545453,0.2727272727272727,0.36363636363636365,1.0,0.8441558441558441,0.3246753246753247,0.0,0.0,1.0,0.0,1.0
0.3076923076923077,0.23076923076923078,0.6538461538461539,0.23076923076923078,0.7307692307692307,0.33783783783783783,0.08108108108108109,0.4864864864864865,1.0,0.7702702702702703,0.0,0.0,0.0,1.0,1.0
0.32,0.32,0.04,0.34,0.66,0.5463917525773195,0.845360824742268,1.0,0.29896907216494845,0.3402061855670103,1.0,1.0,1.0,0.0,0.0
2.0,0.7619047619047619,1.0476190476190477,1.1428571428571428,0.047619047619047616,0.8924731182795699,0.5161290322580645,1.0,0.6559139784946236,0.5483870967741935,0.0,1.0,0.0,0.0,1.0
0.6666666666666666,0.8461538461538461,1.0769230769230769,0.7948717948717948,0.6153846153846154,0.3711340206185567,0.4845360824742268,0.711340206185567,1.0,0.7628865979381443,0.0,0.0,0.0,1.0,0.0
0.25806451612903225,0.6612903225806451,0.14516129032258066,0.43548387096774194,0.1774193548387097,0.8870967741935484,0.1774193548387097,0.22580645161290322,0.27419354838709675,1.0,1.0,0.0,0.0,1.0,1.0
0.8157894736842105,0.6052631578947368,0.5,0.15789473684210525,0.5263157894736842,0.12631578947368421,0.010526315789473684,0.6105263157894737,0.43157894736842106,1.0,0.0,0.0,0.0,1.0,1.0
0.2222222222222222,0.6031746031746031,0.6031746031746031,0.30158730158730157,0.2222222222222222,0.7978723404255319,0.3829787234042553,0.7872340425531915,0.44680851063829785,1.0,1.0,0.0,0.0,1.0,1.0
4.5,5.5,6.5,22.0,14.0,1.0,0.3918918918918919,0.35135135135135137,0.4864864864864865,0.21621621621621623,0.0,0.0,0.0,0.0,0.0
0.45714285714285713,0.5428571428571428,0.5428571428571428,0.5571428571428572,0.08571428571428572,0.5444444444444444,0.4777777777777778,1.0,0.8333333333333334,0.28888888888888886,1.0,0.0,1.0,0.0,0.0
1.3793103448275863,0.2413793103448276,0.3103448275862069,0.13793103448275862,0.9310344827586207,0.3333333333333333,0.11458333333333333,1.0,0.4791666666666667,0.125,0.0,1.0,1.0,1.0,0.0
0.625,0.03125,0.21875,0.3125,0.296875,0.9726027397260274,1.0,0.1232876712328767,0.5068493150684932,0.273972602739726,1.0,1.0,0.0,1.0,0.0
0.17142857142857143,0.35714285714285715,0.17142857142857143,0.1,0.3142857142857143,0.05714285714285714,0.8428571428571429,0.4857142857142857,0.04285714285714286,1.0,0.0,1.0,1.0,1.0,1.0
0.019230769230769232,0.8461538461538461,0.6153846153846154,0.1346153846153846,0.19230769230769232,0.9381443298969072,0.5154639175257731,1.0,0.7835051546391752,0.8041237113402062,1.0,0.0,1.0,1.0,1.0
0.10666666666666667,0.3466666666666667,0.44,0.44,0.10666666666666667,0.2765957446808511,0.5319148936170213,0.7127659574468085,1.0,0.010638297872340425,1.0,0.0,1.0,1.0,0.0
0.84375,1.125,0.78125,0.03125,1.1875,0.26229508196721313,1.0,0.45901639344262296,0.32786885245901637,0.16393442622950818,0.0,0.0,1.0,1.0,0.0
0.20634920634920634,0.2222222222222222,0.30158730158730157,0.25396825396825395,0.14285714285714285,0.5529411764705883,0.29411764705882354,0.7764705882352941,1.0,0.6823529411764706,1.0,0.0,1.0,1.0,1.0
0.7619047619047619,0.047619047619047616,1.7619047619047619,1.380952380952381,1.7142857142857142,0.0684931506849315,0.1780821917808219,0.0136986301369863,1.0,0.3424657534246575,1.0,1.0,0.0,0.0,0.0
0.31343283582089554,0.13432835820895522,0.08955223880597014,0.2835820895522388,0.014925373134328358,0.19047619047619047,1.0,0.2857142857142857,0.35714285714285715,0.14285714285714285,1.0,1.0,1.0,1.0,1.0
0.35106382978723405,0.30851063829787234,0.30851063829787234,0.05319148936170213,0.2127659574468085,0.7419354838709677,0.08064516129032258,1.0,0.7419354838709677,0.6612903225806451,1.0,0.0,1.0,1.0,1.0
4.285714285714286,3.7142857142857144,4.285714285714286,6.142857142857143,3.7142857142857144,0.27058823529411763,0.43529411764705883,0.9529411764705882,0.47058823529411764,1.0,0.0,0.0,0.0,0.0,0.0
0.7857142857142857,0.14285714285714285,0.09523809523809523,0.21428571428571427,0.30952380952380953,1.0,0.028169014084507043,0.29577464788732394,0.676056338028169,0.5070422535211268,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.8125,0.22916666666666666,0.6041666666666666,0.8541666666666666,0.5625,0.5416666666666666,1.0,0.8854166666666666,0.07291666666666667,0.0,0.0,1.0,1.0,0.0
0.07865168539325842,0.29213483146067415,0.25842696629213485,0.23595505617977527,0.47191011235955055,0.2125,0.8875,0.5625,1.0,0.275,1.0,1.0,1.0,1.0,0.0
0.38461538461538464,0.8717948717948718,0.5897435897435898,0.1794871794871795,0.3333333333333333,0.6973684210526315,0.013157894736842105,0.23684210526315788,1.0,0.32894736842105265,1.0,0.0,0.0,1.0,1.0
0.08771929824561403,0.38596491228070173,0.22807017543859648,0.17543859649122806,0.40350877192982454,0.2037037037037037,0.37037037037037035,1.0,0.8703703703703703,0.8518518518518519,1.0,0.0,1.0,1.0,1.0
0.125,0.55,0.1625,0.125,0.0125,0.08421052631578947,0.5368421052631579,0.22105263157894736,1.0,0.29473684210526313,1.0,1.0,1.0,1.0,1.0
0.46296296296296297,0.5925925925925926,0.3888888888888889,0.37037037037037035,0.09259259259259259,0.3717948717948718,1.0,0.7564102564102564,0.34615384615384615,0.19230769230769232,0.0,1.0,1.0,0.0,0.0
0.19540229885057472,0.41379310344827586,0.011494252873563218,0.3793103448275862,0.1839080459770115,0.16483516483516483,0.8681318681318682,0.5164835164835165,1.0,0.2087912087912088,0.0,1.0,1.0,1.0,1.0
0.015384615384615385,0.06153846153846154,0.35384615384615387,0.5384615384615384,0.1076923076923077,0.6447368421052632,0.7236842105263158,0.75,1.0,0.27631578947368424,1.0,1.0,1.0,1.0,0.0
0.14285714285714285,0.8214285714285714,0.07142857142857142,1.2857142857142858,0.8928571428571429,0.8125,0.4895833333333333,0.8229166666666666,1.0,0.09375,1.0,0.0,1.0,0.0,0.0
0.22,0.66,0.62,0.82,0.02,1.0,0.171875,0.671875,0.40625,0.546875,1.0,0.0,1.0,0.0,1.0
0.2972972972972973,1.027027027027027,1.0810810810810811,0.16216216216216217,0.8378378378378378,0.09090909090909091,0.5,0.2159090909090909,1.0,0.7272727272727273,0.0,0.0,0.0,1.0,1.0
0.010752688172043012,0.06451612903225806,0.3333333333333333,0.44086021505376344,0.22580645161290322,0.7121212121212122,1.0,0.6818181818181818,0.5909090909090909,0.07575757575757576,1.0,1.0,1.0,1.0,0.0
0.5217391304347826,0.8913043478260869,0.8043478260869565,0.2608695652173913,0.8478260869565217,0.64,0.30666666666666664,1.0,0.9866666666666667,0.96,1.0,0.0,0.0,1.0,0.0
0.078125,0.140625,0.015625,0.5625,0.109375,0.8356164383561644,1.0,0.6986301369863014,0.7123287671232876,0.1917808219178082,1.0,1.0,1.0,1.0,1.0
0.2777777777777778,0.8333333333333334,1.1944444444444444,1.1944444444444444,1.2222222222222223,1.0,0.47368421052631576,0.9368421052631579,0.2,0.9368421052631579,1.0,0.0,0.0,0.0,0.0
3.0,1.2857142857142858,2.0714285714285716,1.0714285714285714,2.0714285714285716,0.9411764705882353,0.7941176470588235,0.19117647058823528,1.0,0.3382352941176471,0.0,0.0,0.0,0.0,0.0
0.07142857142857142,1.2142857142857142,2.9285714285714284,2.9285714285714284,1.6428571428571428,0.14864864864864866,0.05405405405405406,1.0,0.8783783783783784,0.918918918918919,1.0,0.0,0.0,0.0,0.0
0.3291139240506329,0.12658227848101267,0.46835443037974683,0.3037974683544304,0.4177215189873418,1.0,0.13924050632911392,0.9620253164556962,0.5443037974683544,0.9493670886075949,1.0,1.0,1.0,0.0,0.0
0.19047619047619047,0.20238095238095238,0.5119047619047619,0.10714285714285714,0.27380952380952384,1.0,0.5934065934065934,0.8351648351648352,0.21978021978021978,0.04395604395604396,1.0,1.0,1.0,0.0,0.0
0.5,1.2352941176470589,0.5294117647058824,0.23529411764705882,0.6470588235294118,0.3695652173913043,0.05434782608695652,0.44565217391304346,0.1956521739130435,1.0,0.0,0.0,0.0,1.0,1.0
0.5,1.088235294117647,0.8235294117647058,0.8823529411764706,0.5,0.9302325581395349,0.16279069767441862,0.5697674418604651,1.0,0.13953488372093023,1.0,0.0,0.0,0.0,1.0
0.38372093023255816,0.4186046511627907,0.3488372093023256,0.05813953488372093,0.20930232558139536,1.0,0.5054945054945055,0.23076923076923078,0.6703296703296703,0.7582417582417582,1.0,0.0,1.0,1.0,1.0
2.2,1.1333333333333333,2.2666666666666666,2.2,2.8666666666666667,0.17647058823529413,0.9558823529411765,1.0,0.16176470588235295,0.3235294117647059,0.0,0.0,0.0,0.0,0.0
0.5892857142857143,0.44642857142857145,0.16071428571428573,0.48214285714285715,0.03571428571428571,0.46875,1.0,0.5520833333333334,0.6875,0.40625,0.0,1.0,0.0,1.0,1.0
2.0,0.9,1.6,0.15,0.9,0.31868131868131866,0.1978021978021978,1.0,0.7912087912087912,0.23076923076923078,0.0,0.0,0.0,1.0,0.0
0.6415094339622641,0.5660377358490566,0.18867924528301888,0.20754716981132076,0.6792452830188679,1.0,0.3176470588235294,0.5058823529411764,0.058823529411764705,0.9882352941176471,1.0,0.0,1.0,0.0,0.0
2.1818181818181817,1.9090909090909092,1.1818181818181819,4.0,1.3636363636363635,0.6947368421052632,1.0,0.5263157894736842,0.06315789473684211,0.9894736842105263,0.0,0.0,0.0,0.0,0.0
0.04225352112676056,0.4225352112676056,0.36619718309859156,0.39436619718309857,0.14084507042253522,0.3488372093023256,1.0,0.2558139534883721,0.627906976744186,0.9186046511627907,1.0,1.0,0.0,1.0,1.0
0.15384615384615385,0.21794871794871795,0.20512820512820512,0.24358974358974358,0.0641025641025641,0.6164383561643836,0.589041095890411,0.2191780821917808,1.0,0.5205479452054794,1.0,1.0,1.0,1.0,1.0
1.4074074074074074,1.1851851851851851,1.5925925925925926,0.8518518518518519,1.0740740740740742,0.125,0.21875,1.0,0.3229166666666667,0.6770833333333334,0.0,0.0,0.0,1.0,0.0
0.47058823529411764,0.3137254901960784,0.058823529411764705,0.45098039215686275,0.21568627450980393,0.5375,0.4,1.0,0.8875,0.6625,0.0,0.0,1.0,1.0,1.0
0.49411764705882355,0.24705882352941178,0.23529411764705882,0.27058823529411763,0.2,0.6538461538461539,1.0,0.07692307692307693,0.2948717948717949,0.717948717948718,1.0,1.0,0.0,0.0,1.0
0.11940298507462686,0.3582089552238806,0.6417910447761194,0.1791044776119403,0.5373134328358209,0.31666666666666665,0.11666666666666667,1.0,0.9833333333333333,0.6333333333333333,1.0,0.0,1.0,1.0,0.0
0.9130434782608695,0.8260869565217391,0.782608695652174,0.2826086956521739,0.5869565217391305,0.38461538461538464,0.21978021978021978,0.7032967032967034,0.6373626373626373,1.0,0.0,0.0,0.0,1.0,1.0
0.35714285714285715,1.2142857142857142,1.1428571428571428,1.0714285714285714,1.0,0.967741935483871,1.0,0.04838709677419355,0.43548387096774194,0.45161290322580644,1.0,0.0,0.0,0.0,0.0
0.057692307692307696,0.3076923076923077,0.21153846153846154,0.7884615384615384,0.057692307692307696,1.0,0.125,0.6979166666666666,0.020833333333333332,0.16666666666666666,1.0,1.0,1.0,0.0,1.0
0.7,0.22,0.72,0.24,0.32,0.9506172839506173,1.0,0.8024691358024691,0.9012345679012346,0.37037037037037035,0.0,1.0,0.0,1.0,1.0
1.5714285714285714,0.10714285714285714,0.10714285714285714,0.6785714285714286,0.10714285714285714,0.8526315789473684,1.0,0.23157894736842105,0.09473684210526316,0.9263157894736842,0.0,1.0,1.0,1.0,1.0
0.525,0.25,0.375,0.125,0.125,0.25,1.0,0.4642857142857143,0.09523809523809523,0.9404761904761905,0.0,1.0,1.0,1.0,1.0
1.5769230769230769,0.6538461538461539,0.3076923076923077,1.0769230769230769,1.6153846153846154,0.21875,0.0625,1.0,0.109375,0.6875,0.0,1.0,1.0,0.0,0.0
0.16417910447761194,0.13432835820895522,0.16417910447761194,0.07462686567164178,0.029850746268656716,0.7263157894736842,0.11578947368421053,0.18947368421052632,0.5894736842105263,1.0,1.0,1.0,1.0,1.0,1.0
0.33962264150943394,0.7169811320754716,0.6792452830188679,0.4528301886792453,0.39622641509433965,0.8072289156626506,0.26506024096385544,0.43373493975903615,1.0,0.9397590361445783,0.0,0.0,0.0,1.0,1.0
0.3979591836734694,0.30612244897959184,0.22448979591836735,0.4387755102040816,0.19387755102040816,0.44871794871794873,0.782051282051282,1.0,0.28205128205128205,0.8974358974358975,0.0,1.0,1.0,0.0,1.0
0.22,0.76,0.86,0.5,0.78,0.15942028985507245,0.927536231884058,0.782608695652174,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0
2.4,0.4,2.5,4.2,2.0,0.010309278350515464,0.6597938144329897,0.5670103092783505,0.31958762886597936,1.0,0.0,1.0,0.0,0.0,0.0
2.388888888888889,1.1111111111111112,2.1666666666666665,1.3333333333333333,2.0555555555555554,0.30612244897959184,0.01020408163265306,0.10204081632653061,1.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0
0.09090909090909091,0.13636363636363635,0.3181818181818182,0.4431818181818182,0.09090909090909091,1.0,1.0,0.011627906976744186,0.6162790697674418,0.023255813953488372,1.0,1.0,0.0,1.0,1.0
0.1951219512195122,0.35365853658536583,0.024390243902439025,0.04878048780487805,0.43902439024390244,0.9166666666666666,0.7857142857142857,1.0,0.03571428571428571,0.07142857142857142,1.0,1.0,1.0,1.0,0.0
0.36046511627906974,0.011627906976744186,0.22093023255813954,0.26744186046511625,0.3023255813953488,1.0,0.6451612903225806,0.9032258064516129,0.1935483870967742,0.016129032258064516,1.0,1.0,1.0,1.0,0.0
0.29545454545454547,0.25,0.4318181818181818,0.4090909090909091,0.2840909090909091,0.7045454545454546,0.9431818181818182,0.5795454545454546,1.0,0.2840909090909091,1.0,1.0,0.0,1.0,0.0
0.18518518518518517,0.5370370370370371,0.4444444444444444,0.8148148148148148,0.6111111111111112,0.11267605633802817,0.6338028169014085,0.6338028169014085,1.0,0.39436619718309857,0.0,1.0,1.0,0.0,0.0
0.48333333333333334,0.6166666666666667,0.06666666666666667,0.4166666666666667,0.5666666666666667,0.44086021505376344,0.08602150537634409,1.0,0.11827956989247312,0.7634408602150538,0.0,0.0,1.0,0.0,1.0
0.04395604395604396,0.4725274725274725,0.3516483516483517,0.054945054945054944,0.08791208791208792,1.0,0.19718309859154928,0.5915492957746479,0.676056338028169,0.29577464788732394,1.0,0.0,1.0,1.0,1.0
0.3220338983050847,0.2711864406779661,0.4067796610169492,0.23728813559322035,0.711864406779661,1.0,0.38461538461538464,0.6043956043956044,0.18681318681318682,0.8571428571428571,1.0,1.0,1.0,0.0,0.0
0.3695652173913043,0.4782608695652174,0.7608695652173914,0.8478260869565217,0.8695652173913043,1.0,0.8717948717948718,0.8076923076923077,0.5,0.23076923076923078,1.0,1.0,0.0,0.0,0.0
1.7142857142857142,2.0952380952380953,0.6190476190476191,2.0476190476190474,0.38095238095238093,0.18556701030927836,0.12371134020618557,1.0,0.9690721649484536,0.4639175257731959,0.0,0.0,1.0,0.0,1.0
0.7547169811320755,0.8113207547169812,0.2830188679245283,0.7924528301886793,0.22641509433962265,0.6721311475409836,1.0,0.8688524590163934,0.5081967213114754,0.01639344262295082,0.0,1.0,0.0,0.0,0.0
1.0526315789473684,0.3684210526315789,2.263157894736842,0.05263157894736842,0.3157894736842105,0.7741935483870968,1.0,0.06451612903225806,0.11290322580645161,0.7258064516129032,0.0,1.0,0.0,1.0,1.0
0.5714285714285714,0.33766233766233766,0.03896103896103896,0.15584415584415584,0.5584415584415584,0.6842105263157895,0.24210526315789474,1.0,0.16842105263157894,0.49473684210526314,1.0,1.0,1.0,0.0,0.0
0.2926829268292683,0.3170731707317073,1.024390243902439,0.2682926829268293,0.34146341463414637,1.0,0.5773195876288659,0.05154639175257732,0.30927835051546393,0.1958762886597938,1.0,1.0,0.0,1.0,0.0
0.06521739130434782,0.45652173913043476,0.358695652173913,0.2717391304347826,0.10869565217391304,0.9315068493150684,0.6575342465753424,0.9452054794520548,1.0,0.8767123287671232,1.0,0.0,1.0,1.0,1.0
0.5172413793103449,0.39655172413793105,0.5517241379310345,0.46551724137931033,0.22413793103448276,1.0,0.759493670886076,0.11392405063291139,0.0759493670886076,0.3037974683544304,1.0,1.0,0.0,0.0,0.0
0.0625,0.09375,0.09375,0.15625,0.375,0.8734177215189873,1.0,1.0,0.2911392405063291,0.5949367088607594,1.0,1.0,1.0,1.0,1.0
0.2441860465116279,0.023255813953488372,0.08139534883720931,0.3023255813953488,0.36046511627906974,0.5487804878048781,0.9878048780487805,1.0,0.47560975609756095,0.06097560975609756,1.0,1.0,1.0,1.0,0.0
1.0769230769230769,0.23076923076923078,2.3846153846153846,0.8461538461538461,3.0,1.0,0.7323943661971831,0.7746478873239436,0.7183098591549296,0.056338028169014086,0.0,1.0,0.0,0.0,0.0
1.5,4.5,0.625,5.5,4.875,0.58,0.72,1.0,0.6,0.14,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.125,0.03125,0.3020833333333333,0.13541666666666666,0.7634408602150538,0.44086021505376344,0.7204301075268817,1.0,0.6451612903225806,1.0,1.0,1.0,1.0,1.0
0.6153846153846154,0.8461538461538461,1.0384615384615385,1.5769230769230769,0.5,1.0,0.5084745762711864,0.7627118644067796,0.1694915254237288,0.4576271186440678,1.0,0.0,0.0,0.0,0.0
0.8333333333333334,0.16666666666666666,2.0833333333333335,3.5,0.5,0.7078651685393258,0.8202247191011236,0.8426966292134831,1.0,0.48314606741573035,1.0,1.0,0.0,0.0,0.0
0.6111111111111112,0.3333333333333333,2.0555555555555554,0.3888888888888889,2.0555555555555554,0.59375,0.09375,0.625,0.5625,1.0,1.0,0.0,0.0,1.0,0.0
0.16091954022988506,0.2988505747126437,0.08045977011494253,0.47126436781609193,0.5057471264367817,0.8602150537634409,0.978494623655914,0.12903225806451613,1.0,0.3118279569892473,1.0,1.0,0.0,1.0,0.0
0.8461538461538461,1.5769230769230769,0.2692307692307692,1.6923076923076923,0.5384615384615384,0.11320754716981132,1.0,0.6981132075471698,0.7358490566037735,0.7924528301886793,0.0,0.0,1.0,0.0,1.0
0.16666666666666666,1.8333333333333333,0.8888888888888888,2.2222222222222223,1.7777777777777777,0.22535211267605634,0.23943661971830985,0.04225352112676056,1.0,0.9295774647887324,1.0,0.0,0.0,0.0,0.0
0.13978494623655913,0.21505376344086022,0.3978494623655914,0.053763440860215055,0.2903225806451613,1.0,0.5064935064935064,0.12987012987012986,0.3116883116883117,0.935064935064935,1.0,1.0,0.0,1.0,1.0
0.30357142857142855,0.2857142857142857,0.26785714285714285,0.08928571428571429,0.08928571428571429,0.3787878787878788,0.9545454545454546,1.0,0.696969696969697,0.48484848484848486,0.0,1.0,1.0,1.0,1.0
0.5357142857142857,1.0357142857142858,1.5714285714285714,1.2142857142857142,0.5,0.9333333333333333,0.7777777777777778,0.9222222222222223,1.0,0.6444444444444445,1.0,0.0,0.0,0.0,0.0
0.4146341463414634,0.14634146341463414,0.6341463414634146,1.048780487804878,0.975609756097561,1.0,0.2077922077922078,0.06493506493506493,0.3246753246753247,0.23376623376623376,1.0,1.0,0.0,0.0,0.0
0.6666666666666666,1.6,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.7340425531914894,0.6808510638297872,0.32978723404255317,0.6170212765957447,1.0,1.0,0.0,0.0,0.0,0.0
0.6212121212121212,0.6666666666666666,0.6515151515151515,0.42424242424242425,0.6060606060606061,0.12087912087912088,0.7692307692307693,0.38461538461538464,0.4725274725274725,1.0,0.0,0.0,0.0,0.0,1.0
0.8181818181818182,1.3636363636363635,0.7272727272727273,3.6363636363636362,0.7272727272727273,0.38461538461538464,0.7912087912087912,1.0,0.27472527472527475,0.8681318681318682,0.0,0.0,1.0,0.0,0.0
0.18181818181818182,0.4805194805194805,0.5324675324675324,0.14285714285714285,0.5194805194805194,1.0,0.96,0.12,0.26,0.86,1.0,1.0,0.0,1.0,0.0
0.1625,0.4625,0.35,0.3125,0.3875,0.5833333333333334,0.21666666666666667,1.0,0.9333333333333333,0.16666666666666666,1.0,0.0,1.0,1.0,0.0
1.0,1.2222222222222223,3.111111111111111,2.0,3.4444444444444446,0.9090909090909091,0.6136363636363636,1.0,0.5113636363636364,0.7954545454545454,1.0,0.0,0.0,0.0,0.0
0.7924528301886793,0.18867924528301888,0.6037735849056604,0.5471698113207547,0.7924528301886793,0.7692307692307693,0.5897435897435898,0.44871794871794873,0.34615384615384615,1.0,0.0,1.0,0.0,0.0,1.0
0.05319148936170213,0.06382978723404255,0.46808510638297873,0.05319148936170213,0.3191489361702128,0.2840909090909091,0.6704545454545454,0.9772727272727273,1.0,0.11363636363636363,1.0,1.0,1.0,1.0,1.0
0.375,0.45,0.175,0.3375,0.2125,0.6206896551724138,0.5862068965517241,0.5862068965517241,0.6206896551724138,1.0,1.0,0.0,0.0,1.0,1.0
0.21052631578947367,0.5526315789473685,0.8947368421052632,1.0263157894736843,0.10526315789473684,0.59375,1.0,0.234375,0.09375,0.125,1.0,1.0,0.0,0.0,1.0
0.3780487804878049,0.024390243902439025,0.15853658536585366,0.3170731707317073,0.35365853658536583,0.7613636363636364,1.0,0.5340909090909091,0.7954545454545454,0.10227272727272728,1.0,1.0,1.0,1.0,0.0
0.5,0.3409090909090909,0.3977272727272727,0.4431818181818182,0.29545454545454547,0.017857142857142856,0.3392857142857143,1.0,0.7678571428571429,0.7857142857142857,0.0,0.0,1.0,0.0,1.0
0.5185185185185185,0.49382716049382713,0.43209876543209874,0.08641975308641975,0.2716049382716049,0.8247422680412371,0.422680412371134,0.44329896907216493,0.5154639175257731,1.0,1.0,0.0,0.0,1.0,1.0
0.32558139534883723,1.0,0.9534883720930233,0.8837209302325582,0.32558139534883723,0.11904761904761904,0.8214285714285714,0.6904761904761905,0.30952380952380953,1.0,1.0,0.0,0.0,0.0,1.0
0.3888888888888889,0.75,0.6111111111111112,0.3611111111111111,0.2222222222222222,0.5531914893617021,1.0,0.9680851063829787,0.24468085106382978,0.3191489361702128,1.0,0.0,1.0,0.0,0.0
1.0789473684210527,0.9736842105263158,0.9210526315789473,1.0789473684210527,0.10526315789473684,0.5051546391752577,1.0,0.17525773195876287,0.25773195876288657,0.061855670103092786,0.0,1.0,0.0,0.0,0.0
1.3157894736842106,1.5263157894736843,0.5263157894736842,1.0,1.8421052631578947,0.32142857142857145,0.6785714285714286,0.9821428571428571,1.0,0.7321428571428571,0.0,0.0,0.0,1.0,0.0
0.10344827586206896,0.3103448275862069,0.3333333333333333,0.25287356321839083,0.3218390804597701,0.7735849056603774,0.6792452830188679,0.49056603773584906,0.6415094339622641,1.0,1.0,1.0,0.0,1.0,1.0
0.23943661971830985,0.4225352112676056,0.28169014084507044,0.15492957746478872,0.2112676056338028,0.5402298850574713,0.6206896551724138,1.0,0.05747126436781609,0.7241379310344828,0.0,1.0,1.0,0.0,1.0
0.38461538461538464,0.8846153846153846,0.9615384615384616,1.3846153846153846,1.5,0.6344086021505376,0.16129032258064516,1.0,0.3548387096774194,0.5376344086021505,0.0,0.0,1.0,0.0,0.0
7.0,21.0,3.0,11.0,30.0,0.4946236559139785,0.0967741935483871,1.0,0.3118279569892473,0.8494623655913979,0.0,0.0,0.0,0.0,0.0
1.8888888888888888,1.1111111111111112,3.111111111111111,1.7777777777777777,3.3333333333333335,1.0,0.5157894736842106,0.031578947368421054,0.3368421052631579,0.4421052631578947,0.0,0.0,0.0,0.0,0.0
0.9473684210526315,0.9210526315789473,0.9736842105263158,0.7368421052631579,0.6052631578947368,0.39285714285714285,0.2976190476190476,0.11904761904761904,0.6190476190476191,1.0,0.0,0.0,0.0,0.0,1.0
0.8888888888888888,3.4444444444444446,0.6666666666666666,1.5555555555555556,2.3333333333333335,1.0,0.6578947368421053,0.618421052631579,0.23684210526315788,0.3684210526315789,1.0,0.0,0.0,0.0,0.0
2.3333333333333335,2.0,10.333333333333334,8.333333333333334,10.0,1.0,0.7303370786516854,0.033707865168539325,0.5617977528089888,0.8426966292134831,0.0,0.0,0.0,0.0,0.0
